date,tag,count
2014-04-12,slow burn,1
2014-04-11,slow burn,4
2014-04-10,slow burn,3
2014-04-09,slow burn,5
2014-04-08,slow burn,3
2014-04-07,slow burn,1
2014-04-06,slow burn,1
2014-04-05,slow burn,2
2014-04-04,slow burn,3
2014-04-03,slow burn,1
2014-04-02,slow burn,1
2014-04-01,slow burn,6
2014-03-31,slow burn,2
2014-03-30,slow burn,4
2014-03-29,slow burn,2
2014-03-28,slow burn,1
2014-03-27,slow burn,3
2014-03-26,slow burn,3
2014-03-25,slow burn,3
2014-03-23,slow burn,5
2014-03-22,slow burn,6
2014-03-21,slow burn,2
2014-03-20,slow burn,1
2014-03-19,slow burn,2
2014-03-18,slow burn,7
2014-03-17,slow burn,2
2014-03-16,slow burn,3
2014-03-15,slow burn,4
2014-03-14,slow burn,4
2014-03-13,slow burn,3
2014-03-11,slow burn,1
2014-03-10,slow burn,4
2014-03-09,slow burn,3
2014-03-08,slow burn,2
2014-03-07,slow burn,4
2014-03-06,slow burn,2
2014-03-05,slow burn,1
2014-03-04,slow burn,1
2014-03-03,slow burn,4
2014-03-02,slow burn,1
2014-03-01,slow burn,5
2014-02-28,slow burn,1
2014-02-27,slow burn,6
2014-02-26,slow burn,5
2014-02-25,slow burn,3
2014-02-24,slow burn,1
2014-02-23,slow burn,1
2014-02-22,slow burn,3
2014-02-21,slow burn,5
2014-02-20,slow burn,4
2014-02-19,slow burn,3
2014-02-18,slow burn,3
2014-02-17,slow burn,6
2014-02-16,slow burn,7
2014-02-15,slow burn,2
2014-02-14,slow burn,1
2014-02-13,slow burn,5
2014-02-12,slow burn,1
2014-02-11,slow burn,1
2014-02-10,slow burn,1
2014-02-09,slow burn,2
2014-02-08,slow burn,1
2014-02-06,slow burn,4
2014-02-05,slow burn,3
2014-02-04,slow burn,1
2014-02-03,slow burn,4
2014-02-02,slow burn,5
2014-02-01,slow burn,1
2014-01-31,slow burn,3
2014-01-30,slow burn,2
2014-01-28,slow burn,2
2014-01-27,slow burn,3
2014-01-26,slow burn,4
2014-01-25,slow burn,4
2014-01-24,slow burn,4
2014-01-23,slow burn,1
2014-01-22,slow burn,3
2014-01-21,slow burn,2
2014-01-20,slow burn,2
2014-01-19,slow burn,1
2014-01-18,slow burn,2
2014-01-17,slow burn,4
2014-01-16,slow burn,1
2014-01-15,slow burn,3
2014-01-14,slow burn,2
2014-01-13,slow burn,6
2014-01-12,slow burn,4
2014-01-10,slow burn,6
2014-01-09,slow burn,2
2014-01-07,slow burn,2
2014-01-06,slow burn,2
2014-01-05,slow burn,6
2014-01-04,slow burn,1
2014-01-03,slow burn,5
2014-01-02,slow burn,1
2014-01-01,slow burn,7
2013-12-31,slow burn,4
2013-12-30,slow burn,3
2013-12-29,slow burn,5
2013-12-28,slow burn,2
2013-12-27,slow burn,2
2013-12-26,slow burn,3
2013-12-25,slow burn,2
2013-12-24,slow burn,3
2013-12-23,slow burn,4
2013-12-22,slow burn,5
2013-12-21,slow burn,3
2013-12-20,slow burn,5
2013-12-19,slow burn,4
2013-12-18,slow burn,4
2013-12-17,slow burn,4
2013-12-16,slow burn,2
2013-12-15,slow burn,2
2013-12-14,slow burn,1
2013-12-12,slow burn,3
2013-12-10,slow burn,3
2013-12-09,slow burn,2
2013-12-08,slow burn,1
2013-12-07,slow burn,1
2013-12-06,slow burn,1
2013-12-03,slow burn,2
2013-12-02,slow burn,3
2013-12-01,slow burn,3
2013-11-30,slow burn,2
2013-11-28,slow burn,2
2013-11-27,slow burn,4
2013-11-26,slow burn,2
2013-11-25,slow burn,4
2013-11-24,slow burn,2
2013-11-23,slow burn,4
2013-11-22,slow burn,2
2013-11-20,slow burn,1
2013-11-19,slow burn,2
2013-11-18,slow burn,2
2013-11-17,slow burn,5
2013-11-16,slow burn,1
2013-11-15,slow burn,1
2013-11-13,slow burn,6
2013-11-12,slow burn,3
2013-11-11,slow burn,2
2013-11-10,slow burn,1
2013-11-09,slow burn,3
2013-11-08,slow burn,3
2013-11-07,slow burn,1
2013-11-06,slow burn,2
2013-11-04,slow burn,4
2013-11-02,slow burn,2
2013-11-01,slow burn,1
2013-10-31,slow burn,1
2013-10-30,slow burn,2
2013-10-29,slow burn,2
2013-10-28,slow burn,1
2013-10-27,slow burn,2
2013-10-26,slow burn,2
2013-10-25,slow burn,1
2013-10-24,slow burn,4
2013-10-23,slow burn,3
2013-10-22,slow burn,1
2013-10-21,slow burn,3
2013-10-20,slow burn,3
2013-10-17,slow burn,1
2013-10-16,slow burn,1
2013-10-15,slow burn,1
2013-10-14,slow burn,3
2013-10-12,slow burn,2
2013-10-11,slow burn,4
2013-10-10,slow burn,1
2013-10-09,slow burn,1
2013-10-08,slow burn,1
2013-10-07,slow burn,1
2013-10-05,slow burn,1
2013-10-04,slow burn,4
2013-10-01,slow burn,3
2013-09-29,slow burn,2
2013-09-28,slow burn,2
2013-09-27,slow burn,4
2013-09-26,slow burn,2
2013-09-25,slow burn,1
2013-09-24,slow burn,1
2013-09-23,slow burn,3
2013-09-22,slow burn,1
2013-09-20,slow burn,1
2013-09-19,slow burn,1
2013-09-18,slow burn,3
2013-09-17,slow burn,3
2013-09-16,slow burn,2
2013-09-14,slow burn,2
2013-09-13,slow burn,1
2013-09-12,slow burn,1
2013-09-11,slow burn,3
2013-09-10,slow burn,3
2013-09-09,slow burn,1
2013-09-08,slow burn,2
2013-09-07,slow burn,2
2013-09-06,slow burn,2
2013-09-05,slow burn,2
2013-09-04,slow burn,1
2013-09-03,slow burn,3
2013-09-02,slow burn,3
2013-09-01,slow burn,2
2013-08-31,slow burn,1
2013-08-30,slow burn,1
2013-08-29,slow burn,2
2013-08-28,slow burn,1
2013-08-27,slow burn,1
2013-08-26,slow burn,1
2013-08-25,slow burn,1
2013-08-24,slow burn,3
2013-08-23,slow burn,4
2013-08-22,slow burn,1
2013-08-21,slow burn,3
2013-08-20,slow burn,1
2013-08-19,slow burn,4
2013-08-18,slow burn,1
2013-08-17,slow burn,1
2013-08-16,slow burn,2
2013-08-15,slow burn,1
2013-08-13,slow burn,2
2013-08-12,slow burn,4
2013-08-11,slow burn,4
2013-08-10,slow burn,4
2013-08-09,slow burn,2
2013-08-08,slow burn,3
2013-08-07,slow burn,2
2013-08-06,slow burn,3
2013-08-05,slow burn,2
2013-08-04,slow burn,5
2013-08-03,slow burn,3
2013-08-02,slow burn,2
2013-07-31,slow burn,2
2013-07-29,slow burn,3
2013-07-27,slow burn,5
2013-07-26,slow burn,2
2013-07-25,slow burn,3
2013-07-24,slow burn,1
2013-07-23,slow burn,1
2013-07-21,slow burn,1
2013-07-20,slow burn,3
2013-07-19,slow burn,5
2013-07-18,slow burn,2
2013-07-17,slow burn,2
2013-07-16,slow burn,1
2013-07-15,slow burn,1
2013-07-14,slow burn,1
2013-07-13,slow burn,1
2013-07-10,slow burn,1
2013-07-09,slow burn,2
2013-07-08,slow burn,2
2013-07-07,slow burn,1
2013-07-06,slow burn,1
2013-07-05,slow burn,3
2013-07-04,slow burn,1
2013-07-03,slow burn,1
2013-07-02,slow burn,1
2013-07-01,slow burn,3
2013-06-30,slow burn,1
2013-06-29,slow burn,2
2013-06-28,slow burn,2
2013-06-27,slow burn,1
2013-06-25,slow burn,1
2013-06-24,slow burn,2
2013-06-23,slow burn,1
2013-06-22,slow burn,2
2013-06-21,slow burn,4
2013-06-20,slow burn,2
2013-06-19,slow burn,1
2013-06-18,slow burn,1
2013-06-16,slow burn,2
2013-06-15,slow burn,3
2013-06-13,slow burn,1
2013-06-12,slow burn,1
2013-06-11,slow burn,2
2013-06-10,slow burn,2
2013-06-09,slow burn,1
2013-06-07,slow burn,4
2013-06-06,slow burn,1
2013-06-05,slow burn,2
2013-06-04,slow burn,3
2013-06-03,slow burn,3
2013-06-02,slow burn,2
2013-06-01,slow burn,2
2013-05-31,slow burn,3
2013-05-30,slow burn,3
2013-05-28,slow burn,3
2013-05-27,slow burn,2
2013-05-26,slow burn,1
2013-05-24,slow burn,1
2013-05-22,slow burn,3
2013-05-21,slow burn,1
2013-05-20,slow burn,1
2013-05-18,slow burn,2
2013-05-17,slow burn,2
2013-05-15,slow burn,1
2013-05-13,slow burn,1
2013-05-11,slow burn,3
2013-05-09,slow burn,1
2013-05-08,slow burn,1
2013-05-07,slow burn,3
2013-05-05,slow burn,1
2013-05-04,slow burn,2
2013-05-01,slow burn,3
2013-04-30,slow burn,2
2013-04-29,slow burn,2
2013-04-28,slow burn,1
2013-04-27,slow burn,1
2013-04-26,slow burn,1
2013-04-25,slow burn,1
2013-04-24,slow burn,2
2013-04-23,slow burn,2
2013-04-20,slow burn,1
2013-04-19,slow burn,3
2013-04-17,slow burn,2
2013-04-16,slow burn,1
2013-04-15,slow burn,1
2013-04-14,slow burn,1
2013-04-13,slow burn,1
2013-04-12,slow burn,2
2013-04-11,slow burn,2
2013-04-10,slow burn,2
2013-04-09,slow burn,2
2013-04-08,slow burn,2
2013-04-06,slow burn,1
2013-04-05,slow burn,2
2013-04-01,slow burn,1
2013-03-31,slow burn,2
2013-03-28,slow burn,2
2013-03-27,slow burn,3
2013-03-25,slow burn,2
2013-03-23,slow burn,1
2013-03-22,slow burn,1
2013-03-21,slow burn,1
2013-03-18,slow burn,1
2013-03-17,slow burn,5
2013-03-16,slow burn,1
2013-03-15,slow burn,1
2013-03-14,slow burn,4
2013-03-12,slow burn,1
2013-03-10,slow burn,1
2013-03-09,slow burn,3
2013-03-08,slow burn,1
2013-03-07,slow burn,1
2013-03-02,slow burn,1
2013-03-01,slow burn,1
2013-02-27,slow burn,2
2013-02-24,slow burn,1
2013-02-22,slow burn,1
2013-02-21,slow burn,1
2013-02-19,slow burn,4
2013-02-18,slow burn,1
2013-02-17,slow burn,1
2013-02-16,slow burn,1
2013-02-15,slow burn,2
2013-02-13,slow burn,1
2013-02-12,slow burn,1
2013-02-11,slow burn,2
2013-02-10,slow burn,5
2013-02-09,slow burn,1
2013-02-08,slow burn,1
2013-02-07,slow burn,2
2013-02-06,slow burn,2
2013-02-05,slow burn,1
2013-02-04,slow burn,2
2013-02-03,slow burn,2
2013-02-02,slow burn,2
2013-02-01,slow burn,2
2013-01-30,slow burn,2
2013-01-29,slow burn,2
2013-01-28,slow burn,1
2013-01-27,slow burn,1
2013-01-26,slow burn,2
2013-01-25,slow burn,3
2013-01-24,slow burn,1
2013-01-23,slow burn,2
2013-01-22,slow burn,2
2013-01-19,slow burn,1
2013-01-17,slow burn,3
2013-01-16,slow burn,1
2013-01-14,slow burn,3
2013-01-13,slow burn,2
2013-01-12,slow burn,2
2013-01-11,slow burn,2
2013-01-10,slow burn,1
2013-01-09,slow burn,3
2013-01-04,slow burn,2
2013-01-03,slow burn,2
2013-01-02,slow burn,1
2013-01-01,slow burn,4
2012-12-30,slow burn,1
2012-12-23,slow burn,1
2012-12-22,slow burn,1
2012-12-21,slow burn,2
2012-12-18,slow burn,2
2012-12-16,slow burn,1
2012-12-13,slow burn,1
2012-12-12,slow burn,1
2012-12-06,slow burn,1
2012-12-05,slow burn,1
2012-12-03,slow burn,1
2012-12-02,slow burn,1
2012-11-30,slow burn,1
2012-11-25,slow burn,1
2012-11-24,slow burn,1
2012-11-20,slow burn,1
2012-11-18,slow burn,1
2012-11-17,slow burn,1
2012-11-12,slow burn,1
2012-11-08,slow burn,1
2012-10-24,slow burn,1
2012-10-22,slow burn,1
2012-10-20,slow burn,1
2012-10-17,slow burn,1
2012-10-08,slow burn,1
2012-10-06,slow burn,1
2012-10-05,slow burn,1
2012-10-04,slow burn,1
2012-09-27,slow burn,1
2012-09-20,slow burn,1
2012-09-17,slow burn,1
2012-09-15,slow burn,1
2012-09-10,slow burn,1
2012-09-08,slow burn,1
2012-09-07,slow burn,1
2012-09-06,slow burn,1
2012-09-05,slow burn,1
2012-08-27,slow burn,1
2012-08-24,slow burn,1
2012-08-22,slow burn,3
2012-08-21,slow burn,1
2012-08-17,slow burn,1
2012-08-15,slow burn,1
2012-08-13,slow burn,1
2012-08-11,slow burn,1
2012-08-10,slow burn,1
2012-08-06,slow burn,1
2012-08-04,slow burn,1
2012-07-29,slow burn,2
2012-07-28,slow burn,1
2012-07-22,slow burn,1
2012-07-14,slow burn,1
2012-07-08,slow burn,1
2012-07-06,slow burn,1
2012-07-03,slow burn,1
2012-07-02,slow burn,1
2012-06-29,slow burn,1
2012-06-19,slow burn,1
2012-06-18,slow burn,1
2012-06-15,slow burn,1
2012-06-13,slow burn,1
2012-06-10,slow burn,1
2012-06-09,slow burn,1
2012-06-08,slow burn,1
2012-06-04,slow burn,2
2012-06-01,slow burn,1
2012-05-31,slow burn,1
2012-05-27,slow burn,1
2012-05-20,slow burn,1
2012-05-18,slow burn,1
2012-04-20,slow burn,1
2012-03-19,slow burn,1
2012-03-18,slow burn,1
2012-03-07,slow burn,1
2012-03-03,slow burn,1
2012-02-07,slow burn,1
2012-01-27,slow burn,1
2012-01-20,slow burn,1
2012-01-15,slow burn,1
2012-01-13,slow burn,1
2012-01-04,slow burn,1
2012-01-02,slow burn,1
2011-12-29,slow burn,1
2011-12-23,slow burn,1
2011-12-22,slow burn,1
2011-12-20,slow burn,1
2011-12-16,slow burn,1
2011-12-06,slow burn,1
2011-11-13,slow burn,1
2011-10-19,slow burn,1
2011-10-11,slow burn,1
2011-10-09,slow burn,1
2011-09-25,slow burn,1
2011-08-31,slow burn,1
2011-08-25,slow burn,2
2011-08-12,slow burn,1
2011-08-10,slow burn,2
2011-08-06,slow burn,1
2011-07-28,slow burn,1
2011-07-10,slow burn,1
2011-06-24,slow burn,1
2011-06-23,slow burn,1
2011-05-12,slow burn,1
2011-05-11,slow burn,5
2011-04-28,slow burn,1
2011-04-03,slow burn,1
2011-03-28,slow burn,1
2011-02-08,slow burn,1
2011-01-03,slow burn,1
2010-12-07,slow burn,1
2010-10-20,slow burn,1
2010-09-28,slow burn,1
2010-09-05,slow burn,1
2010-08-26,slow burn,1
2010-08-20,slow burn,1
2010-05-03,slow burn,1
2010-02-14,slow burn,1
2010-01-11,slow burn,1
2009-12-21,slow burn,1
2009-12-05,slow burn,1
2008-09-17,slow burn,1
2021-02-26,pining,143
2021-02-25,pining,165
2021-02-24,pining,192
2021-02-23,pining,201
2021-02-22,pining,217
2021-02-21,pining,247
2021-02-20,pining,175
2021-02-19,pining,208
2021-02-18,pining,209
2021-02-17,pining,205
2021-02-16,pining,228
2021-02-15,pining,326
2021-02-14,pining,477
2021-02-13,pining,281
2021-02-12,pining,200
2021-02-11,pining,207
2021-02-10,pining,184
2021-02-09,pining,198
2021-02-08,pining,249
2021-02-07,pining,246
2021-02-06,pining,232
2021-02-05,pining,206
2021-02-04,pining,178
2021-02-03,pining,217
2021-02-02,pining,210
2021-02-01,pining,283
2021-01-31,pining,255
2021-01-30,pining,212
2021-01-29,pining,214
2021-01-28,pining,180
2021-01-27,pining,181
2021-01-26,pining,206
2021-01-25,pining,226
2021-01-24,pining,237
2021-01-23,pining,170
2021-01-22,pining,220
2021-01-21,pining,190
2021-01-20,pining,187
2021-01-19,pining,202
2021-01-18,pining,205
2021-01-17,pining,194
2021-01-16,pining,189
2021-01-15,pining,170
2021-01-14,pining,177
2021-01-13,pining,171
2021-01-12,pining,191
2021-01-11,pining,228
2021-01-10,pining,227
2021-01-09,pining,197
2021-01-08,pining,174
2021-01-07,pining,176
2021-01-06,pining,186
2021-01-05,pining,200
2021-01-04,pining,246
2021-01-03,pining,236
2021-01-02,pining,246
2021-01-01,pining,276
2020-12-31,pining,291
2020-12-30,pining,257
2020-12-29,pining,229
2020-12-28,pining,288
2020-12-27,pining,250
2020-12-26,pining,283
2020-12-25,pining,347
2020-12-24,pining,339
2020-12-23,pining,295
2020-12-22,pining,241
2020-12-21,pining,261
2020-12-20,pining,299
2020-12-19,pining,218
2020-12-18,pining,237
2020-12-17,pining,206
2020-12-16,pining,184
2020-12-15,pining,198
2020-12-14,pining,207
2020-12-13,pining,251
2020-12-12,pining,191
2020-12-11,pining,181
2020-12-10,pining,181
2020-12-09,pining,198
2020-12-08,pining,221
2020-12-07,pining,209
2020-12-06,pining,225
2020-12-05,pining,204
2020-12-04,pining,160
2020-12-03,pining,195
2020-12-02,pining,213
2020-12-01,pining,268
2020-11-30,pining,192
2020-11-29,pining,199
2020-11-28,pining,195
2020-11-27,pining,166
2020-11-26,pining,136
2020-11-25,pining,183
2020-11-24,pining,152
2020-11-23,pining,179
2020-11-22,pining,206
2020-11-21,pining,175
2020-11-20,pining,161
2020-11-19,pining,173
2020-11-18,pining,158
2020-11-17,pining,187
2020-11-16,pining,186
2020-11-15,pining,192
2020-11-14,pining,165
2020-11-13,pining,153
2020-11-12,pining,159
2020-11-11,pining,200
2020-11-10,pining,151
2020-11-09,pining,170
2020-11-08,pining,175
2020-11-07,pining,163
2020-11-06,pining,132
2020-11-05,pining,155
2020-11-04,pining,159
2020-11-03,pining,165
2020-11-02,pining,194
2020-11-01,pining,244
2020-10-31,pining,229
2020-10-30,pining,161
2020-10-29,pining,164
2020-10-28,pining,185
2020-10-27,pining,194
2020-10-26,pining,183
2020-10-25,pining,198
2020-10-24,pining,190
2020-10-23,pining,181
2020-10-22,pining,159
2020-10-21,pining,155
2020-10-20,pining,167
2020-10-19,pining,196
2020-10-18,pining,197
2020-10-17,pining,184
2020-10-16,pining,182
2020-10-15,pining,177
2020-10-14,pining,170
2020-10-13,pining,154
2020-10-12,pining,184
2020-10-11,pining,193
2020-10-10,pining,185
2020-10-09,pining,165
2020-10-08,pining,162
2020-10-07,pining,157
2020-10-06,pining,194
2020-10-05,pining,199
2020-10-04,pining,204
2020-10-03,pining,198
2020-10-02,pining,199
2020-10-01,pining,178
2020-09-30,pining,142
2020-09-29,pining,140
2020-09-28,pining,166
2020-09-27,pining,169
2020-09-26,pining,148
2020-09-25,pining,178
2020-09-24,pining,160
2020-09-23,pining,169
2020-09-22,pining,185
2020-09-21,pining,201
2020-09-20,pining,204
2020-09-19,pining,169
2020-09-18,pining,168
2020-09-17,pining,155
2020-09-16,pining,174
2020-09-15,pining,170
2020-09-14,pining,202
2020-09-13,pining,198
2020-09-12,pining,171
2020-09-11,pining,139
2020-09-10,pining,146
2020-09-09,pining,142
2020-09-08,pining,183
2020-09-07,pining,201
2020-09-06,pining,204
2020-09-05,pining,199
2020-09-04,pining,150
2020-09-03,pining,182
2020-09-02,pining,188
2020-09-01,pining,208
2020-08-31,pining,211
2020-08-30,pining,209
2020-08-29,pining,201
2020-08-28,pining,176
2020-08-27,pining,162
2020-08-26,pining,183
2020-08-25,pining,185
2020-08-24,pining,218
2020-08-23,pining,219
2020-08-22,pining,198
2020-08-21,pining,181
2020-08-20,pining,144
2020-08-19,pining,161
2020-08-18,pining,153
2020-08-17,pining,174
2020-08-16,pining,206
2020-08-15,pining,171
2020-08-14,pining,162
2020-08-13,pining,175
2020-08-12,pining,191
2020-08-11,pining,208
2020-08-10,pining,205
2020-08-09,pining,203
2020-08-08,pining,206
2020-08-07,pining,213
2020-08-06,pining,208
2020-08-05,pining,196
2020-08-04,pining,202
2020-08-03,pining,204
2020-08-02,pining,235
2020-08-01,pining,228
2020-07-31,pining,224
2020-07-30,pining,219
2020-07-29,pining,206
2020-07-28,pining,200
2020-07-27,pining,219
2020-07-26,pining,225
2020-07-25,pining,215
2020-07-24,pining,203
2020-07-23,pining,195
2020-07-22,pining,186
2020-07-21,pining,208
2020-07-20,pining,207
2020-07-19,pining,218
2020-07-18,pining,196
2020-07-17,pining,189
2020-07-16,pining,194
2020-07-15,pining,208
2020-07-14,pining,184
2020-07-13,pining,197
2020-07-12,pining,215
2020-07-11,pining,194
2020-07-10,pining,174
2020-07-09,pining,193
2020-07-08,pining,173
2020-07-07,pining,166
2020-07-06,pining,188
2020-07-05,pining,179
2020-07-04,pining,194
2020-07-03,pining,180
2020-07-02,pining,169
2020-07-01,pining,174
2020-06-30,pining,200
2020-06-29,pining,169
2020-06-28,pining,169
2020-06-27,pining,162
2020-06-26,pining,152
2020-06-25,pining,160
2020-06-24,pining,157
2020-06-23,pining,188
2020-06-22,pining,185
2020-06-21,pining,183
2020-06-20,pining,157
2020-06-19,pining,177
2020-06-18,pining,188
2020-06-17,pining,171
2020-06-16,pining,173
2020-06-15,pining,173
2020-06-14,pining,206
2020-06-13,pining,194
2020-06-12,pining,181
2020-06-11,pining,183
2020-06-10,pining,180
2020-06-09,pining,141
2020-06-08,pining,170
2020-06-07,pining,196
2020-06-06,pining,172
2020-06-05,pining,158
2020-06-04,pining,165
2020-06-03,pining,134
2020-06-02,pining,161
2020-06-01,pining,202
2020-05-31,pining,181
2020-05-30,pining,173
2020-05-29,pining,182
2020-05-28,pining,136
2020-05-27,pining,159
2020-05-26,pining,143
2020-05-25,pining,176
2020-05-24,pining,192
2020-05-23,pining,144
2020-05-22,pining,148
2020-05-21,pining,143
2020-05-20,pining,180
2020-05-19,pining,183
2020-05-18,pining,198
2020-05-17,pining,188
2020-05-16,pining,173
2020-05-15,pining,205
2020-05-14,pining,169
2020-05-13,pining,213
2020-05-12,pining,168
2020-05-11,pining,171
2020-05-10,pining,182
2020-05-09,pining,180
2020-05-08,pining,167
2020-05-07,pining,178
2020-05-06,pining,184
2020-05-05,pining,165
2020-05-04,pining,197
2020-05-03,pining,168
2020-05-02,pining,200
2020-05-01,pining,198
2020-04-30,pining,180
2020-04-29,pining,165
2020-04-28,pining,170
2020-04-27,pining,191
2020-04-26,pining,184
2020-04-25,pining,153
2020-04-24,pining,166
2020-04-23,pining,185
2020-04-22,pining,160
2020-04-21,pining,193
2020-04-20,pining,194
2020-04-19,pining,164
2020-04-18,pining,146
2020-04-17,pining,174
2020-04-16,pining,151
2020-04-15,pining,154
2020-04-14,pining,153
2020-04-13,pining,187
2020-04-12,pining,173
2020-04-11,pining,179
2020-04-10,pining,164
2020-04-09,pining,167
2020-04-08,pining,164
2020-04-07,pining,170
2020-04-06,pining,172
2020-04-05,pining,157
2020-04-04,pining,164
2020-04-03,pining,156
2020-04-02,pining,161
2020-04-01,pining,158
2020-03-31,pining,159
2020-03-30,pining,157
2020-03-29,pining,149
2020-03-28,pining,168
2020-03-27,pining,154
2020-03-26,pining,147
2020-03-25,pining,138
2020-03-24,pining,133
2020-03-23,pining,165
2020-03-22,pining,156
2020-03-21,pining,148
2020-03-20,pining,150
2020-03-19,pining,133
2020-03-18,pining,123
2020-03-17,pining,119
2020-03-16,pining,144
2020-03-15,pining,159
2020-03-14,pining,133
2020-03-13,pining,105
2020-03-12,pining,83
2020-03-11,pining,110
2020-03-10,pining,95
2020-03-09,pining,112
2020-03-08,pining,122
2020-03-07,pining,93
2020-03-06,pining,91
2020-03-05,pining,98
2020-03-04,pining,98
2020-03-03,pining,110
2020-03-02,pining,112
2020-03-01,pining,130
2020-02-29,pining,150
2020-02-28,pining,107
2020-02-27,pining,99
2020-02-26,pining,95
2020-02-25,pining,110
2020-02-24,pining,115
2020-02-23,pining,134
2020-02-22,pining,130
2020-02-21,pining,120
2020-02-20,pining,122
2020-02-19,pining,121
2020-02-18,pining,130
2020-02-17,pining,133
2020-02-16,pining,162
2020-02-15,pining,175
2020-02-14,pining,216
2020-02-13,pining,149
2020-02-12,pining,129
2020-02-11,pining,109
2020-02-10,pining,104
2020-02-09,pining,119
2020-02-08,pining,116
2020-02-07,pining,126
2020-02-06,pining,98
2020-02-05,pining,107
2020-02-04,pining,109
2020-02-03,pining,128
2020-02-02,pining,146
2020-02-01,pining,118
2020-01-31,pining,137
2020-01-30,pining,105
2020-01-29,pining,98
2020-01-28,pining,100
2020-01-27,pining,125
2020-01-26,pining,126
2020-01-25,pining,107
2020-01-24,pining,99
2020-01-23,pining,100
2020-01-22,pining,83
2020-01-21,pining,119
2020-01-20,pining,101
2020-01-19,pining,130
2020-01-18,pining,92
2020-01-17,pining,111
2020-01-16,pining,78
2020-01-15,pining,95
2020-01-14,pining,92
2020-01-13,pining,126
2020-01-12,pining,135
2020-01-11,pining,120
2020-01-10,pining,108
2020-01-09,pining,103
2020-01-08,pining,97
2020-01-07,pining,108
2020-01-06,pining,122
2020-01-05,pining,143
2020-01-04,pining,142
2020-01-03,pining,145
2020-01-02,pining,137
2020-01-01,pining,150
2019-12-31,pining,165
2019-12-30,pining,135
2019-12-29,pining,137
2019-12-28,pining,123
2019-12-27,pining,124
2019-12-26,pining,159
2019-12-25,pining,192
2019-12-24,pining,206
2019-12-23,pining,143
2019-12-22,pining,142
2019-12-21,pining,132
2019-12-20,pining,118
2019-12-19,pining,111
2019-12-18,pining,131
2019-12-17,pining,122
2019-12-16,pining,118
2019-12-15,pining,150
2019-12-14,pining,108
2019-12-13,pining,129
2019-12-12,pining,64
2019-12-11,pining,92
2019-12-10,pining,96
2019-12-09,pining,95
2019-12-08,pining,117
2019-12-07,pining,103
2019-12-06,pining,90
2019-12-05,pining,80
2019-12-04,pining,119
2019-12-03,pining,101
2019-12-02,pining,143
2019-12-01,pining,162
2019-11-30,pining,91
2019-11-29,pining,105
2019-11-28,pining,90
2019-11-27,pining,96
2019-11-26,pining,88
2019-11-25,pining,117
2019-11-24,pining,118
2019-11-23,pining,100
2019-11-22,pining,84
2019-11-21,pining,90
2019-11-20,pining,74
2019-11-19,pining,88
2019-11-18,pining,89
2019-11-17,pining,148
2019-11-16,pining,75
2019-11-15,pining,87
2019-11-14,pining,73
2019-11-13,pining,101
2019-11-12,pining,104
2019-11-11,pining,126
2019-11-10,pining,110
2019-11-09,pining,100
2019-11-08,pining,85
2019-11-07,pining,91
2019-11-06,pining,99
2019-11-05,pining,98
2019-11-04,pining,114
2019-11-03,pining,115
2019-11-02,pining,91
2019-11-01,pining,112
2019-10-31,pining,136
2019-10-30,pining,116
2019-10-29,pining,98
2019-10-28,pining,115
2019-10-27,pining,122
2019-10-26,pining,100
2019-10-25,pining,97
2019-10-24,pining,94
2019-10-23,pining,102
2019-10-22,pining,105
2019-10-21,pining,104
2019-10-20,pining,119
2019-10-19,pining,93
2019-10-18,pining,103
2019-10-17,pining,99
2019-10-16,pining,98
2019-10-15,pining,120
2019-10-14,pining,111
2019-10-13,pining,111
2019-10-12,pining,104
2019-10-11,pining,93
2019-10-10,pining,102
2019-10-09,pining,92
2019-10-08,pining,84
2019-10-07,pining,117
2019-10-06,pining,86
2019-10-05,pining,85
2019-10-04,pining,104
2019-10-03,pining,95
2019-10-02,pining,107
2019-10-01,pining,116
2019-09-30,pining,126
2019-09-29,pining,124
2019-09-28,pining,111
2019-09-27,pining,83
2019-09-26,pining,81
2019-09-25,pining,83
2019-09-24,pining,102
2019-09-23,pining,108
2019-09-22,pining,118
2019-09-21,pining,96
2019-09-20,pining,76
2019-09-19,pining,83
2019-09-18,pining,80
2019-09-17,pining,89
2019-09-16,pining,101
2019-09-15,pining,108
2019-09-14,pining,93
2019-09-13,pining,92
2019-09-12,pining,92
2019-09-11,pining,92
2019-09-10,pining,96
2019-09-09,pining,112
2019-09-08,pining,127
2019-09-07,pining,103
2019-09-06,pining,93
2019-09-05,pining,98
2019-09-04,pining,70
2019-09-03,pining,88
2019-09-02,pining,116
2019-09-01,pining,137
2019-08-31,pining,105
2019-08-30,pining,120
2019-08-29,pining,106
2019-08-28,pining,103
2019-08-27,pining,98
2019-08-26,pining,114
2019-08-25,pining,119
2019-08-24,pining,106
2019-08-23,pining,104
2019-08-22,pining,106
2019-08-21,pining,104
2019-08-20,pining,110
2019-08-19,pining,122
2019-08-18,pining,136
2019-08-17,pining,112
2019-08-16,pining,113
2019-08-15,pining,99
2019-08-14,pining,103
2019-08-13,pining,96
2019-08-12,pining,115
2019-08-11,pining,98
2019-08-10,pining,135
2019-08-09,pining,112
2019-08-08,pining,91
2019-08-07,pining,130
2019-08-06,pining,108
2019-08-05,pining,123
2019-08-04,pining,127
